Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",140358602,1041267,,,,,,,,,,5017600,4818744856,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",141400829,1080822,,,,,,,,,,5017600,4642392549,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",142482419,1208192,,,,,,,,,,5017600,4152982307,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",142496372,27205783,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7684557
"Memcpy HtoD [async]",143692404,1030130,,,,,,,,,,5017600,4870841544,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",144724390,1196351,,,,,,,,,,5017600,4194086852,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",145921765,1208992,,,,,,,,,,5017600,4150234244,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",147132678,1151067,,,,,,,,,,5017600,4359085961,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",148284705,1243107,,,,,,,,,,5017600,4036337982,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",149529573,1136890,,,,,,,,,,5017600,4413443692,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",150667423,1258468,,,,,,,,,,5017600,3987069993,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",169709388,28609959,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7720051
"Memcpy DtoH [async]",169714540,1013425,,,,,,,,,,5017600,4951131065,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",198326291,1015185,,,,,,,,,,5017600,4942547417,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",198498913,27345186,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7675145
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",225851204,27199030,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7677255
"Memcpy DtoH [async]",225855492,1069589,,,,,,,,,,5017600,4691147721,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",253057371,30076956,140,140,1,8,8,1,13,548,0,,,0,0,0,17424,0,0,0,0,0,34848,4878720,0,4878720,0,4878720,0,7647817
"Memcpy DtoH [async]",253062395,1082999,,,,,,,,,,5017600,4633060603,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",283150008,1159836,,,,,,,,,,5017600,4326128866,,,,,,,,,,,,,,,,,
