Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",266098421,2384826,,,,,,,,,,11943936,5008305008,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",268484047,2415260,,,,,,,,,,11943936,4945196790,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",270900107,2928325,,,,,,,,,,11943936,4078760383,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",270913932,53202805,108,108,1,16,16,1,13,2084,0,,,0,0,20736,0,0,0,0,4478976,0,82944,4478976,0,0,0,4478976,0,0
"Memcpy HtoD [async]",273830864,2770360,,,,,,,,,,11943936,4311329935,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",276602024,2835645,,,,,,,,,,11943936,4212070269,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",279438469,2775064,,,,,,,,,,11943936,4304021817,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",282214301,2801947,,,,,,,,,,11943936,4262727310,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",285017048,2825020,,,,,,,,,,11943936,4227912014,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",287844628,2834493,,,,,,,,,,11943936,4213782147,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",290681010,2824444,,,,,,,,,,11943936,4228774229,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",293507534,2829053,,,,,,,,,,11943936,4221884849,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",296338443,2822588,,,,,,,,,,11943936,4231554870,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",299163015,2818236,,,,,,,,,,11943936,4238089358,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",301983043,2809883,,,,,,,,,,11943936,4250688017,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",304795102,2817756,,,,,,,,,,11943936,4238811309,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",307614970,2814236,,,,,,,,,,11943936,4244113144,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",310431254,2808571,,,,,,,,,,11943936,4252673690,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",313241777,2814171,,,,,,,,,,11943936,4244211172,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",316058060,2810588,,,,,,,,,,11943936,4249621787,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",318870664,2812219,,,,,,,,,,11943936,4247157138,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",324123937,52941313,108,108,1,16,16,1,13,2084,0,,,0,0,20736,0,0,0,0,4478976,0,82944,4478976,0,0,0,4478976,0,0
"Memcpy DtoH [async]",324128066,2490370,,,,,,,,,,11943936,4796048779,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",377073026,2726389,,,,,,,,,,11943936,4380862745,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",377246576,52892988,108,108,1,16,16,1,13,2084,0,,,0,0,20736,0,0,0,0,4478976,0,82944,4478976,0,0,0,4478976,0,0
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",430146637,52926495,108,108,1,16,16,1,13,2084,0,,,0,0,20736,0,0,0,0,4478976,0,82944,4478976,0,0,0,4478976,0,0
"Memcpy DtoH [async]",430152941,2729301,,,,,,,,,,11943936,4376188628,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",483080332,52941056,108,108,1,16,16,1,13,2084,0,,,0,0,20736,0,0,0,0,4478976,0,82944,4478976,0,0,0,4478976,0,0
"Memcpy DtoH [async]",483084716,2722293,,,,,,,,,,11943936,4387454252,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",536028461,52923263,108,108,1,16,16,1,13,2084,0,,,0,0,20736,0,0,0,0,4478976,0,82944,4478976,0,0,0,4478976,0,0
"Memcpy DtoH [async]",536030317,2714964,,,,,,,,,,11943936,4399298112,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",588958828,52995268,108,108,1,16,16,1,13,2084,0,,,0,0,20736,0,0,0,0,4478976,0,82944,4478976,0,0,0,4478976,0,0
"Memcpy DtoH [async]",588961196,2709972,,,,,,,,,,11943936,4407401995,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",641961169,52996484,108,108,1,16,16,1,13,2084,0,,,0,0,20736,0,0,0,0,4478976,0,82944,4478976,0,0,0,4478976,0,0
"Memcpy DtoH [async]",641963761,2704851,,,,,,,,,,11943936,4415746375,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",694965142,52916318,108,108,1,16,16,1,13,2084,0,,,0,0,20736,0,0,0,0,4478976,0,82944,4478976,0,0,0,4478976,0,0
"Memcpy DtoH [async]",694969014,2699923,,,,,,,,,,11943936,4423806160,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",747888629,52957729,108,108,1,16,16,1,13,2084,0,,,0,0,20736,0,0,0,0,4478976,0,82944,4478976,0,0,0,4478976,0,0
"Memcpy DtoH [async]",747893845,2693746,,,,,,,,,,11943936,4433950342,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",800862839,2771385,,,,,,,,,,11943936,4309735385,,,,,,,,,,,,,,,,,
